-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2004 through 12/31/2008 in LST
Location: Latitude  31.93   Longitude -4.42 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1307.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,T2M
2006,7,25,20,87.35,3.01,192.3,19.1,0.0,28.49
2006,7,25,21,87.4,2.72,204.6,20.32,0.0,27.47
2006,7,25,22,87.41,2.39,221.1,21.56,0.0,26.46
2006,7,25,23,87.4,2.0,243.3,22.68,0.0,25.6
2006,7,26,0,87.37,1.78,275.8,23.78,0.0,24.74
2006,7,26,1,87.35,1.86,303.2,25.16,0.0,23.76
2006,7,26,2,87.35,2.05,318.4,26.55,0.0,22.93
2006,7,26,3,87.36,2.24,330.4,27.97,0.0,22.14
2006,7,26,4,87.38,2.38,339.4,29.07,0.0,21.54
2006,7,26,5,87.42,2.41,349.0,29.96,6.45,21.18
2006,7,26,6,87.47,2.29,355.0,25.91,123.07,23.73
2006,7,26,7,87.51,0.95,333.7,20.59,329.52,26.78
2006,7,26,8,87.54,3.57,206.4,14.24,557.92,30.91
2006,7,26,9,87.56,6.07,203.3,12.22,730.53,33.03
2006,7,26,10,87.56,7.54,202.5,11.01,887.58,34.53
2006,7,26,11,87.53,8.3,201.9,10.15,988.58,35.74
2006,7,26,12,87.47,8.71,201.6,9.55,975.5,36.63
2006,7,26,13,87.42,8.94,201.9,9.16,892.85,37.12
2006,7,26,14,87.38,8.97,202.3,8.92,782.2,37.19
2006,7,26,15,87.34,8.83,202.6,8.9,587.88,36.85
2006,7,26,16,87.31,8.57,204.3,9.09,421.88,36.14
2006,7,26,17,87.3,8.01,206.9,9.53,227.45,35.0
2006,7,26,18,87.32,5.49,208.2,11.09,76.75,32.7
2006,7,26,19,87.37,3.83,209.0,14.73,0.0,29.18
2006,7,26,20,87.43,3.57,213.3,16.49,0.0,28.0
2006,7,26,21,87.48,3.14,222.5,18.43,0.0,26.86
2006,7,26,22,87.5,2.52,241.3,20.63,0.0,25.94
2006,7,26,23,87.51,2.07,273.0,23.35,0.0,25.07
2006,7,27,0,87.5,2.02,299.0,26.47,0.0,24.24
2006,7,27,1,87.48,2.07,315.2,29.46,0.0,23.58
2006,7,27,2,87.47,2.13,328.0,31.95,0.0,23.07
2006,7,27,3,87.46,2.12,336.9,34.04,0.0,22.6
2006,7,27,4,87.49,2.01,339.6,35.73,0.0,22.15
2006,7,27,5,87.53,1.8,336.4,36.53,5.65,21.94
2006,7,27,6,87.58,1.56,328.7,31.86,98.55,24.23
2006,7,27,7,87.6,1.15,275.0,23.17,255.45,27.84
2006,7,27,8,87.61,4.05,203.3,13.95,434.23,32.01
2006,7,27,9,87.62,6.29,194.1,10.83,649.97,34.28
2006,7,27,10,87.61,7.45,191.0,9.12,872.53,35.58
2006,7,27,11,87.59,7.98,189.2,7.8,984.0,36.49
2006,7,27,12,87.53,8.24,188.2,6.84,1020.88,37.07
2006,7,27,13,87.48,8.39,188.5,6.17,940.38,37.38
2006,7,27,14,87.42,8.46,190.0,5.79,807.3,37.34
2006,7,27,15,87.39,8.39,192.4,5.67,598.15,36.93
2006,7,27,16,87.36,8.1,194.2,5.72,393.7,36.11
2006,7,27,17,87.33,7.53,193.9,5.95,223.82,34.86
2006,7,27,18,87.32,4.92,188.8,7.38,79.1,31.96
2006,7,27,19,87.34,4.15,180.4,10.13,0.0,28.22
2006,7,27,20,87.38,4.28,178.4,11.44,0.0,27.12
2006,7,27,21,87.41,3.99,179.4,12.9,0.0,26.09
2006,7,27,22,87.41,3.48,183.5,14.23,0.0,25.07
2006,7,27,23,87.4,2.91,192.3,15.43,0.0,24.28
2006,7,28,0,87.38,2.53,205.8,16.61,0.0,23.53
2006,7,28,1,87.35,2.35,220.3,17.72,0.0,22.84
2006,7,28,2,87.33,2.15,236.4,18.51,0.0,22.53
2006,7,28,3,87.31,1.98,258.6,19.06,0.0,22.41
2006,7,28,4,87.31,1.9,284.6,19.57,0.0,22.37
2006,7,28,5,87.32,1.79,300.1,19.86,5.45,22.51
2006,7,28,6,87.34,1.41,299.8,19.39,111.05,24.03
2006,7,28,7,87.36,1.31,289.7,14.63,312.27,27.29
2006,7,28,8,87.36,3.29,216.3,10.71,536.95,30.82
2006,7,28,9,87.36,5.31,206.5,8.93,743.47,33.46
2006,7,28,10,87.34,5.82,199.7,8.06,910.22,34.95
2006,7,28,11,87.31,6.12,193.7,7.34,1000.0,36.08
2006,7,28,12,87.25,6.41,189.3,6.71,1017.33,36.99
2006,7,28,13,87.18,6.69,186.5,6.29,847.7,37.36
2006,7,28,14,87.12,6.85,186.1,6.09,784.1,37.3
2006,7,28,15,87.08,6.73,188.2,6.15,630.45,36.9
2006,7,28,16,87.04,6.35,191.7,6.56,451.95,36.11
2006,7,28,17,87.02,5.72,196.2,7.21,245.8,34.91
2006,7,28,18,87.03,3.34,197.6,9.41,78.7,31.97
2006,7,28,19,87.06,2.94,198.2,12.67,0.0,28.49
2006,7,28,20,87.11,2.67,206.0,13.96,0.0,27.41
2006,7,28,21,87.14,2.36,221.4,15.22,0.0,26.67
2006,7,28,22,87.15,2.13,243.0,16.48,0.0,26.19
2006,7,28,23,87.15,2.02,271.7,18.17,0.0,25.71
2006,7,29,0,87.13,2.21,299.0,20.89,0.0,24.89
2006,7,29,1,87.1,2.5,318.4,24.39,0.0,23.98
2006,7,29,2,87.07,2.75,328.7,27.89,0.0,23.35
2006,7,29,3,87.06,2.78,334.0,31.07,0.0,22.91
2006,7,29,4,87.06,2.72,339.8,33.5,0.0,22.54
2006,7,29,5,87.07,2.55,345.7,34.83,5.28,22.37
2006,7,29,6,87.09,2.36,352.7,31.29,103.88,24.49
2006,7,29,7,87.12,2.12,1.6,25.09,296.8,27.53
2006,7,29,8,87.13,1.33,206.8,15.79,515.38,31.5
2006,7,29,9,87.14,3.69,199.5,11.77,715.08,34.06
2006,7,29,10,87.14,4.62,194.8,10.35,870.95,35.6
2006,7,29,11,87.12,5.24,191.4,9.36,972.97,36.75
2006,7,29,12,87.08,5.7,189.3,8.61,968.08,37.46
2006,7,29,13,87.03,5.91,187.5,8.15,971.33,37.74
2006,7,29,14,87.0,5.94,185.4,7.97,854.6,37.66
2006,7,29,15,86.98,5.73,184.8,7.95,679.83,37.26
2006,7,29,16,86.97,5.26,185.5,8.15,455.5,36.49
2006,7,29,17,86.98,4.61,185.7,8.6,254.4,35.32
2006,7,29,18,87.01,2.6,182.6,11.23,83.47,32.37
2006,7,29,19,87.06,2.22,178.2,13.96,0.0,29.43
2006,7,29,20,87.14,1.79,176.2,14.96,0.0,28.63
2006,7,29,21,87.2,1.15,175.5,15.82,0.0,28.12
2006,7,29,22,87.23,0.28,133.5,17.86,0.0,27.12
2006,7,29,23,87.23,0.9,30.0,20.14,0.0,25.98
2006,7,30,0,87.22,1.67,25.5,22.36,0.0,25.42
2006,7,30,1,87.21,2.26,24.9,25.59,0.0,24.37
2006,7,30,2,87.21,2.57,25.4,29.26,0.0,23.12
2006,7,30,3,87.22,2.61,26.7,32.34,0.0,22.15
2006,7,30,4,87.25,2.52,27.7,34.61,0.0,21.54
2006,7,30,5,87.29,2.3,28.0,35.84,5.28,21.33
2006,7,30,6,87.34,1.84,27.1,31.24,115.97,23.8
2006,7,30,7,87.38,1.5,31.7,24.54,323.38,27.12
2006,7,30,8,87.41,1.95,179.1,13.19,546.5,31.69
2006,7,30,9,87.43,4.16,189.4,9.29,749.28,34.31
2006,7,30,10,87.44,5.16,187.5,8.13,901.4,35.8
2006,7,30,11,87.43,5.62,185.0,7.5,989.2,36.89
2006,7,30,12,87.41,5.68,181.8,7.23,998.55,37.52
2006,7,30,13,87.38,5.53,178.0,7.12,814.38,37.84
2006,7,30,14,87.34,5.33,175.8,7.17,736.42,37.81
2006,7,30,15,87.31,5.14,176.0,7.38,561.0,37.49
2006,7,30,16,87.29,5.02,178.7,7.85,378.62,36.78
2006,7,30,17,87.29,4.84,181.2,8.58,213.05,35.68
2006,7,30,18,87.31,2.98,182.5,11.03,72.1,32.79
2006,7,30,19,87.36,2.8,185.5,14.15,0.0,29.72
2006,7,30,20,87.43,2.74,194.1,15.05,0.0,28.95
2006,7,30,21,87.47,2.72,207.3,15.9,0.0,28.25
2006,7,30,22,87.49,2.75,222.2,16.85,0.0,27.56
2006,7,30,23,87.49,2.82,237.2,17.93,0.0,26.81
2006,7,31,0,87.47,2.88,250.1,18.96,0.0,26.12
2006,7,31,1,87.45,2.93,262.0,19.85,0.0,25.49
2006,7,31,2,87.45,2.97,271.5,20.52,0.0,25.07
2006,7,31,3,87.45,2.95,281.3,20.98,0.0,24.7
2006,7,31,4,87.47,2.86,290.9,21.45,0.0,24.26
2006,7,31,5,87.49,2.7,302.0,21.62,4.72,24.06
2006,7,31,6,87.52,2.26,313.6,19.32,102.18,26.28
2006,7,31,7,87.54,2.61,319.0,15.32,298.67,29.98
2006,7,31,8,87.56,1.91,258.2,13.74,523.28,33.39
2006,7,31,9,87.57,2.78,228.3,11.54,720.08,35.47
2006,7,31,10,87.56,3.46,216.8,10.1,862.72,36.97
2006,7,31,11,87.53,4.19,209.0,9.21,969.53,37.95
2006,7,31,12,87.49,4.87,206.7,8.68,901.5,38.47
2006,7,31,13,87.44,5.36,207.4,8.32,850.9,38.67
2006,7,31,14,87.4,5.64,210.5,8.17,717.0,38.53
2006,7,31,15,87.37,5.76,215.2,8.29,570.35,37.98
2006,7,31,16,87.35,5.62,221.8,8.65,373.7,37.1
2006,7,31,17,87.35,5.21,230.5,9.33,193.23,35.82
2006,7,31,18,87.38,3.28,242.4,11.74,55.22,32.96
2006,7,31,19,87.44,2.78,264.4,14.89,0.0,29.8
2006,7,31,20,87.52,2.84,295.4,16.44,0.0,28.68
2006,7,31,21,87.57,3.46,325.3,18.7,0.0,27.59
2006,7,31,22,87.6,4.9,343.7,21.9,0.0,27.25
2006,7,31,23,87.61,6.62,357.0,26.72,0.0,26.81
2006,8,1,0,87.61,6.67,3.2,32.11,0.0,25.77
2006,8,1,1,87.58,6.06,4.9,36.25,0.0,24.79
2006,8,1,2,87.54,5.58,2.9,38.9,0.0,23.93
2006,8,1,3,87.51,5.02,358.3,40.96,0.0,23.11
2006,8,1,4,87.5,4.66,353.7,42.6,0.0,22.42
2006,8,1,5,87.5,4.4,350.8,43.5,4.6,22.02
2006,8,1,6,87.52,5.34,348.8,37.7,113.53,24.29
2006,8,1,7,87.54,4.61,356.3,29.58,316.4,27.72
2006,8,1,8,87.54,2.02,24.3,19.09,533.22,32.11
2006,8,1,9,87.54,1.07,208.5,13.5,730.62,34.94
2006,8,1,10,87.53,2.53,209.6,11.24,888.28,36.66
2006,8,1,11,87.49,3.08,210.6,10.17,988.42,37.74
2006,8,1,12,87.44,3.22,218.4,9.55,1002.8,38.33
2006,8,1,13,87.38,3.0,236.7,9.29,943.88,38.47
2006,8,1,14,87.34,2.87,269.2,9.42,796.7,38.07
2006,8,1,15,87.31,3.52,306.8,9.92,628.95,37.33
2006,8,1,16,87.31,4.64,330.8,10.77,394.45,36.29
2006,8,1,17,87.3,5.52,344.1,11.89,205.07,34.99
2006,8,1,18,87.33,5.17,351.5,13.61,61.2,33.16
2006,8,1,19,87.37,4.1,358.3,16.7,0.0,30.32
2006,8,1,20,87.42,4.13,3.5,18.66,0.0,28.9
2006,8,1,21,87.46,3.68,3.6,20.46,0.0,27.77
2006,8,1,22,87.47,3.32,359.5,22.15,0.0,26.79
2006,8,1,23,87.46,3.34,355.5,23.77,0.0,25.92
2006,8,2,0,87.44,3.51,353.0,25.4,0.0,25.15
2006,8,2,1,87.41,3.65,352.8,27.05,0.0,24.46
2006,8,2,2,87.4,3.73,355.7,28.73,0.0,23.84
2006,8,2,3,87.39,3.68,0.3,30.48,0.0,23.21
2006,8,2,4,87.39,3.52,4.6,32.07,0.0,22.61
2006,8,2,5,87.41,3.29,8.0,32.86,4.35,22.29
2006,8,2,6,87.42,3.59,11.2,27.64,108.93,25.14
2006,8,2,7,87.43,3.51,17.2,22.13,309.42,28.46
2006,8,2,8,87.43,2.16,43.7,16.27,526.92,32.2
2006,8,2,9,87.43,1.39,83.8,13.86,722.35,34.28
2006,8,2,10,87.41,1.79,119.9,12.48,877.28,35.76
2006,8,2,11,87.37,2.38,135.2,11.61,965.3,36.86
2006,8,2,12,87.31,2.77,142.5,11.01,986.85,37.62
2006,8,2,13,87.24,2.89,149.6,10.61,940.53,38.06
2006,8,2,14,87.18,2.56,162.5,10.56,745.2,37.96
2006,8,2,15,87.15,1.84,208.9,11.14,577.47,37.25
2006,8,2,16,87.17,3.45,277.0,12.71,320.42,35.92
2006,8,2,17,87.22,6.16,299.0,16.22,163.65,33.56
2006,8,2,18,87.31,7.51,311.0,21.89,50.5,30.54
2006,8,2,19,87.38,6.91,320.9,27.32,0.0,28.25
2006,8,2,20,87.4,4.42,331.5,28.94,0.0,27.52
2006,8,2,21,87.4,3.26,345.4,29.17,0.0,27.2
2006,8,2,22,87.37,3.09,355.0,28.98,0.0,27.01
2006,8,2,23,87.33,3.13,357.8,29.31,0.0,26.56
2006,8,3,0,87.28,3.14,355.8,29.86,0.0,26.05
2006,8,3,1,87.23,3.03,348.9,30.77,0.0,25.39
2006,8,3,2,87.19,3.08,346.1,31.54,0.0,24.85
2006,8,3,3,87.18,3.17,345.6,32.42,0.0,24.32
2006,8,3,4,87.17,3.17,345.7,34.13,0.0,23.39
2006,8,3,5,87.17,3.16,349.2,35.1,3.85,22.86
2006,8,3,6,87.18,3.9,353.8,30.0,100.03,25.43
2006,8,3,7,87.2,4.06,0.0,23.79,295.2,28.79
2006,8,3,8,87.2,2.74,6.5,17.15,511.35,32.2
2006,8,3,9,87.21,1.63,336.1,13.26,709.3,34.35
2006,8,3,10,87.18,1.91,291.5,11.13,867.9,35.94
2006,8,3,11,87.12,2.52,276.1,9.83,972.7,37.2
2006,8,3,12,87.04,3.03,275.5,8.97,1009.05,38.12
2006,8,3,13,86.97,3.56,282.2,8.53,965.28,38.6
2006,8,3,14,86.9,4.44,291.3,8.61,816.42,38.51
2006,8,3,15,86.88,5.63,298.0,9.26,586.47,37.79
2006,8,3,16,86.88,6.59,301.2,10.42,356.05,36.61
2006,8,3,17,86.91,6.68,302.8,11.83,183.5,35.04
2006,8,3,18,86.96,5.02,304.7,13.57,53.65,33.06
2006,8,3,19,87.01,2.82,307.1,16.27,0.0,30.47
2006,8,3,20,87.09,2.42,308.3,18.09,0.0,29.11
2006,8,3,21,87.14,2.2,312.2,19.79,0.0,28.06
2006,8,3,22,87.14,2.18,320.8,21.4,0.0,27.16
2006,8,3,23,87.1,2.51,329.9,23.8,0.0,25.89
2006,8,4,0,87.06,2.97,336.4,27.09,0.0,24.48
2006,8,4,1,87.0,3.39,341.1,30.46,0.0,23.44
2006,8,4,2,86.95,3.97,345.1,32.94,0.0,22.95
2006,8,4,3,86.93,4.17,346.8,34.99,0.0,22.39
2006,8,4,4,86.92,4.23,347.0,36.38,0.0,21.75
2006,8,4,5,86.94,4.23,346.8,37.19,3.33,21.2
2006,8,4,6,86.99,5.33,346.1,32.47,96.3,23.29
2006,8,4,7,87.03,4.79,347.3,25.69,289.77,26.43
2006,8,4,8,87.05,2.79,313.7,13.66,510.02,31.27
2006,8,4,9,87.05,2.53,254.1,9.87,718.33,33.93
2006,8,4,10,87.01,3.01,217.0,8.53,894.67,35.58
2006,8,4,11,86.96,3.73,196.5,7.93,985.2,36.69
2006,8,4,12,86.9,4.28,186.7,7.67,1008.38,37.39
2006,8,4,13,86.84,4.49,179.7,7.64,972.55,37.77
2006,8,4,14,86.79,4.51,172.5,7.82,853.97,37.77
2006,8,4,15,86.76,4.43,165.5,8.16,680.72,37.43
2006,8,4,16,86.76,4.36,156.8,8.69,467.77,36.65
2006,8,4,17,86.76,4.32,147.0,9.5,246.07,35.4
2006,8,4,18,86.81,2.98,136.5,11.73,65.53,32.7
2006,8,4,19,86.87,2.58,122.8,14.95,0.0,29.31
2006,8,4,20,86.96,2.33,99.9,16.14,0.0,28.12
2006,8,4,21,87.01,2.35,69.3,17.23,0.0,26.74
2006,8,4,22,87.03,2.78,48.1,17.85,0.0,25.87
2006,8,4,23,87.04,3.8,33.2,19.37,0.0,24.73
2006,8,5,0,87.03,4.46,25.5,22.68,0.0,23.29
2006,8,5,1,87.01,4.68,23.6,27.48,0.0,22.24
2006,8,5,2,87.01,4.68,23.6,33.43,0.0,21.38
2006,8,5,3,87.0,4.27,22.4,39.5,0.0,20.66
2006,8,5,4,87.01,3.84,21.9,44.61,0.0,20.14
2006,8,5,5,87.05,3.39,21.8,48.04,3.75,19.86
2006,8,5,6,87.1,4.07,21.9,42.56,104.57,22.24
2006,8,5,7,87.14,3.35,28.2,33.64,305.67,25.5
2006,8,5,8,87.15,1.72,106.2,19.06,524.4,30.48
2006,8,5,9,87.15,3.37,165.4,12.88,716.45,33.67
2006,8,5,10,87.14,4.94,173.8,10.57,875.62,35.52
2006,8,5,11,87.1,5.95,176.4,9.47,946.3,36.75
2006,8,5,12,87.05,6.49,177.3,8.88,996.85,37.6
2006,8,5,13,87.0,6.79,178.0,8.57,945.35,38.08
2006,8,5,14,86.95,6.96,178.5,8.44,826.7,38.2
2006,8,5,15,86.9,6.86,179.6,8.57,665.9,37.91
2006,8,5,16,86.87,6.47,179.6,8.96,476.33,37.18
2006,8,5,17,86.85,5.94,179.5,9.62,261.23,36.0
2006,8,5,18,86.86,3.55,179.2,11.58,70.88,33.14
2006,8,5,19,86.91,2.97,180.2,14.23,0.0,29.98
2006,8,5,20,86.98,2.7,188.1,15.19,0.0,28.97
2006,8,5,21,87.02,2.39,205.0,15.97,0.0,28.16
2006,8,5,22,87.04,2.2,228.9,16.54,0.0,27.52
2006,8,5,23,87.04,2.21,253.4,17.15,0.0,26.87
2006,8,6,0,87.03,2.32,274.7,17.85,0.0,26.26
2006,8,6,1,87.01,2.42,291.8,18.77,0.0,25.64
2006,8,6,2,87.0,2.49,306.2,19.81,0.0,25.07
2006,8,6,3,87.0,2.5,317.8,20.72,0.0,24.61
2006,8,6,4,87.01,2.49,327.7,21.89,0.0,24.09
2006,8,6,5,87.04,2.47,336.1,23.03,3.3,23.7
2006,8,6,6,87.08,2.35,344.0,21.24,101.15,25.67
2006,8,6,7,87.12,2.59,351.8,17.35,303.27,29.27
2006,8,6,8,87.15,0.97,222.9,11.28,526.75,33.72
2006,8,6,9,87.16,3.54,196.1,9.03,720.85,36.14
2006,8,6,10,87.15,4.86,191.3,8.16,878.53,37.47
2006,8,6,11,87.12,5.81,191.7,7.61,974.92,38.35
2006,8,6,12,87.07,6.43,194.3,7.23,920.28,38.93
2006,8,6,13,87.02,6.71,197.3,7.08,777.6,39.15
2006,8,6,14,86.97,6.78,199.7,7.09,646.03,39.02
2006,8,6,15,86.93,6.85,201.2,7.27,460.23,38.59
2006,8,6,16,86.9,6.87,202.5,7.63,315.23,37.8
2006,8,6,17,86.89,6.59,203.7,8.18,176.3,36.61
2006,8,6,18,86.91,4.43,200.0,9.77,53.58,34.09
2006,8,6,19,86.97,3.58,196.6,12.06,0.0,31.24
2006,8,6,20,87.05,3.14,203.3,14.04,0.0,29.58
2006,8,6,21,87.11,2.28,223.9,16.54,0.0,28.23
2006,8,6,22,87.13,1.63,270.7,19.51,0.0,27.09
2006,8,6,23,87.13,1.84,306.8,23.49,0.0,25.73
2006,8,7,0,87.12,2.42,331.8,28.87,0.0,24.43
2006,8,7,1,87.1,3.07,345.9,35.24,0.0,23.31
2006,8,7,2,87.09,3.2,351.0,41.48,0.0,22.4
2006,8,7,3,87.09,3.45,350.3,47.75,0.0,21.58
2006,8,7,4,87.1,4.27,348.7,53.22,0.0,21.05
2006,8,7,5,87.13,4.68,349.7,56.6,0.0,20.7
2006,8,7,6,87.17,5.73,353.6,49.51,96.4,22.98
2006,8,7,7,87.18,5.56,357.2,38.67,267.25,26.58
2006,8,7,8,87.18,3.71,357.8,21.2,464.92,31.9
2006,8,7,9,87.16,1.26,332.0,11.19,681.62,35.52
2006,8,7,10,87.11,1.05,198.3,8.04,857.58,37.24
2006,8,7,11,87.05,2.69,176.6,7.1,958.75,38.38
2006,8,7,12,86.98,4.0,173.0,6.87,985.7,39.01
2006,8,7,13,86.92,4.81,172.9,6.98,922.7,39.3
2006,8,7,14,86.85,5.16,173.3,7.34,810.97,39.11
2006,8,7,15,86.79,5.21,176.0,7.75,628.67,38.68
2006,8,7,16,86.76,5.03,182.2,8.2,400.35,37.86
2006,8,7,17,86.76,4.72,190.0,8.76,218.2,36.61
2006,8,7,18,86.78,2.88,191.8,10.67,59.45,33.68
2006,8,7,19,86.82,2.3,189.7,12.69,0.0,31.09
2006,8,7,20,86.87,1.53,198.3,13.74,0.0,30.17
2006,8,7,21,86.9,0.63,257.1,15.78,0.0,29.04
2006,8,7,22,86.91,1.46,334.0,20.07,0.0,26.8
2006,8,7,23,86.92,2.76,347.9,25.76,0.0,25.58
2006,8,8,0,86.92,4.65,356.3,33.2,0.0,24.38
2006,8,8,1,86.89,5.41,358.2,41.0,0.0,23.23
2006,8,8,2,86.86,5.8,359.0,47.06,0.0,22.39
2006,8,8,3,86.84,6.08,0.1,51.6,0.0,21.69
2006,8,8,4,86.84,6.12,1.0,54.74,0.0,21.19
2006,8,8,5,86.84,6.06,2.6,56.64,0.0,20.83
2006,8,8,6,86.85,6.87,4.5,52.19,109.8,22.2
2006,8,8,7,86.85,6.75,13.5,41.59,306.4,25.37
2006,8,8,8,86.85,5.87,26.2,31.28,527.0,28.79
2006,8,8,9,86.84,3.69,40.4,23.79,727.88,31.65
2006,8,8,10,86.81,1.3,100.2,17.69,885.78,33.93
2006,8,8,11,86.76,2.15,174.9,14.18,977.03,35.61
2006,8,8,12,86.69,3.08,191.4,12.45,984.35,36.44
2006,8,8,13,86.63,3.55,195.8,11.1,952.7,36.99
2006,8,8,14,86.56,3.68,194.5,9.62,844.22,37.27
2006,8,8,15,86.5,3.56,191.3,8.21,683.17,37.31
2006,8,8,16,86.44,3.17,186.2,7.35,482.75,36.84
2006,8,8,17,86.4,2.26,175.9,7.19,254.12,35.79
2006,8,8,18,86.4,0.83,128.7,9.24,64.4,32.54
2006,8,8,19,86.44,1.39,53.8,13.68,0.0,29.32
2006,8,8,20,86.54,3.72,32.5,19.26,0.0,28.5
2006,8,8,21,86.62,6.92,26.4,27.52,0.0,26.49
2006,8,8,22,86.68,8.35,25.9,34.01,0.0,25.63
2006,8,8,23,86.71,7.97,25.8,39.38,0.0,24.58
2006,8,9,0,86.71,7.35,23.7,41.91,0.0,23.75
2006,8,9,1,86.71,7.26,24.6,43.34,0.0,23.08
2006,8,9,2,86.7,7.19,25.2,44.64,0.0,22.37
2006,8,9,3,86.69,7.04,25.4,45.94,0.0,21.65
2006,8,9,4,86.69,6.99,26.7,46.95,0.0,21.03
2006,8,9,5,86.72,6.55,28.1,47.26,0.0,20.5
2006,8,9,6,86.77,7.18,31.7,42.38,115.47,21.64
2006,8,9,7,86.81,8.25,48.4,32.51,320.88,24.39
2006,8,9,8,86.85,8.06,61.7,26.55,543.58,27.14
2006,8,9,9,86.88,6.93,75.2,23.31,740.4,29.51
2006,8,9,10,86.88,6.05,90.3,20.86,891.75,31.38
2006,8,9,11,86.85,5.47,104.5,18.74,985.12,32.83
2006,8,9,12,86.81,4.97,118.5,16.89,986.03,33.92
2006,8,9,13,86.77,4.54,132.9,15.36,945.4,34.62
2006,8,9,14,86.74,4.22,146.5,14.26,839.6,34.89
2006,8,9,15,86.71,3.91,155.5,13.61,667.1,34.76
2006,8,9,16,86.7,3.64,158.6,13.32,457.67,34.2
2006,8,9,17,86.69,3.34,158.4,13.52,236.82,33.18
2006,8,9,18,86.71,2.19,150.7,15.17,56.05,30.87
2006,8,9,19,86.75,1.92,130.1,17.09,0.0,28.48
2006,8,9,20,86.81,2.17,113.0,18.08,0.0,27.27
2006,8,9,21,86.86,2.57,105.5,19.48,0.0,25.91
2006,8,9,22,86.88,2.87,104.5,20.96,0.0,24.75
2006,8,9,23,86.89,3.01,103.4,22.7,0.0,23.74
2006,8,10,0,86.88,3.08,101.6,24.8,0.0,22.78
2006,8,10,1,86.88,3.16,97.3,27.5,0.0,21.86
2006,8,10,2,86.89,3.25,92.1,30.89,0.0,20.97
2006,8,10,3,86.92,3.3,88.3,34.47,0.0,20.22
2006,8,10,4,86.95,3.22,86.8,37.42,0.0,19.62
2006,8,10,5,86.99,3.03,88.9,39.83,0.0,19.19
2006,8,10,6,87.04,3.36,94.8,36.28,100.43,21.18
2006,8,10,7,87.09,3.99,111.2,32.03,293.08,24.05
2006,8,10,8,87.14,5.57,136.1,28.5,515.97,27.14
2006,8,10,9,87.18,7.17,152.8,26.27,717.3,29.43
2006,8,10,10,87.19,7.61,162.8,24.18,872.4,31.17
2006,8,10,11,87.17,7.48,170.5,21.37,973.05,32.67
2006,8,10,12,87.14,7.18,175.6,18.66,932.05,33.99
2006,8,10,13,87.1,6.78,178.4,16.92,880.08,34.79
2006,8,10,14,87.06,6.32,179.9,15.9,790.03,35.14
2006,8,10,15,87.01,5.93,182.9,15.52,619.22,35.09
2006,8,10,16,86.98,5.55,187.0,15.58,400.38,34.58
2006,8,10,17,86.97,5.08,191.2,16.11,204.73,33.56
2006,8,10,18,86.98,3.08,194.3,18.5,50.03,30.82
2006,8,10,19,87.02,2.82,199.7,21.32,0.0,28.07
2006,8,10,20,87.08,2.83,208.5,21.87,0.0,27.05
2006,8,10,21,87.12,2.91,223.2,21.63,0.0,26.16
2006,8,10,22,87.13,3.06,239.8,20.79,0.0,25.29
2006,8,10,23,87.14,3.23,254.4,19.84,0.0,24.39
2006,8,11,0,87.13,3.3,265.7,19.21,0.0,23.57
2006,8,11,1,87.12,3.22,273.2,18.95,0.0,22.99
2006,8,11,2,87.12,3.02,278.0,19.14,0.0,22.7
2006,8,11,3,87.13,2.56,278.1,19.12,0.0,22.89
2006,8,11,4,87.15,2.04,276.7,18.64,0.0,23.36
2006,8,11,5,87.18,1.58,276.9,17.99,0.0,23.78
2006,8,11,6,87.22,1.12,275.1,16.56,99.0,24.99
2006,8,11,7,87.26,1.14,229.6,12.98,308.88,27.86
2006,8,11,8,87.27,3.55,194.5,9.79,550.9,31.15
2006,8,11,9,87.29,5.09,191.6,9.31,746.83,32.91
2006,8,11,10,87.28,6.02,191.7,8.86,894.1,34.22
2006,8,11,11,87.25,6.65,193.1,8.47,986.88,35.29
2006,8,11,12,87.21,7.04,195.0,8.24,988.42,36.09
2006,8,11,13,87.15,7.25,197.3,8.11,947.33,36.52
2006,8,11,14,87.1,7.29,200.2,8.09,827.33,36.55
2006,8,11,15,87.06,7.13,202.4,8.12,644.3,36.27
2006,8,11,16,87.03,6.86,202.7,8.39,433.12,35.56
2006,8,11,17,87.03,6.52,201.7,9.0,213.52,34.35
2006,8,11,18,87.05,4.32,199.1,11.03,48.65,31.34
2006,8,11,19,87.1,3.76,202.0,13.85,0.0,28.27
2006,8,11,20,87.18,3.5,217.3,15.44,0.0,27.26
2006,8,11,21,87.23,3.17,242.1,17.81,0.0,25.95
