-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2009 through 12/31/2013 in LST
Location: Latitude  31.93   Longitude -4.42 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1307.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS                    MERRA-2 Surface Pressure (kPa) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,T2M
2012,3,12,16,87.46,3.05,161.0,17.99,389.58,16.26
2012,3,12,17,87.5,2.56,157.9,31.71,154.35,13.38
2012,3,12,18,87.54,2.91,163.2,41.82,5.7,9.26
2012,3,12,19,87.6,2.85,176.2,42.93,0.0,8.1
2012,3,12,20,87.65,2.65,194.9,42.61,0.0,7.54
2012,3,12,21,87.68,2.54,215.1,42.24,0.0,6.96
2012,3,12,22,87.69,2.42,237.0,42.03,0.0,6.44
2012,3,12,23,87.68,2.36,254.0,41.34,0.0,5.96
2012,3,13,0,87.66,2.22,264.6,40.13,0.0,5.74
2012,3,13,1,87.64,1.97,272.0,38.56,0.0,5.75
2012,3,13,2,87.61,1.69,276.5,37.15,0.0,5.82
2012,3,13,3,87.58,1.26,277.7,35.95,0.0,5.93
2012,3,13,4,87.58,0.73,273.1,35.32,0.0,5.94
2012,3,13,5,87.6,0.29,240.7,36.96,0.0,5.29
2012,3,13,6,87.64,0.3,158.6,38.53,9.02,4.76
2012,3,13,7,87.69,0.55,136.5,42.03,169.9,6.69
2012,3,13,8,87.74,1.42,170.3,28.84,403.52,9.73
2012,3,13,9,87.76,3.85,198.8,22.65,619.83,13.51
2012,3,13,10,87.77,4.61,198.2,19.77,786.65,15.74
2012,3,13,11,87.75,4.9,193.8,18.03,888.12,17.25
2012,3,13,12,87.71,5.05,189.9,16.79,906.85,18.31
2012,3,13,13,87.65,5.15,186.4,16.04,870.7,18.96
2012,3,13,14,87.6,5.29,182.2,15.81,759.72,19.12
2012,3,13,15,87.57,5.37,177.4,16.14,588.33,18.78
2012,3,13,16,87.58,5.31,172.8,17.32,370.52,17.85
2012,3,13,17,87.61,3.82,165.5,27.5,142.05,14.78
2012,3,13,18,87.65,3.65,165.5,39.1,5.2,10.45
2012,3,13,19,87.71,3.57,172.1,41.44,0.0,9.08
2012,3,13,20,87.77,3.36,182.0,43.52,0.0,7.93
2012,3,13,21,87.81,3.12,193.9,44.73,0.0,6.95
2012,3,13,22,87.82,2.66,205.9,43.6,0.0,6.62
2012,3,13,23,87.81,2.27,214.4,41.45,0.0,6.56
2012,3,14,0,87.78,1.92,218.7,39.14,0.0,6.61
2012,3,14,1,87.75,1.63,222.8,37.28,0.0,6.71
2012,3,14,2,87.72,1.4,229.6,36.1,0.0,6.72
2012,3,14,3,87.71,1.23,239.7,35.48,0.0,6.62
2012,3,14,4,87.72,1.14,258.4,35.86,0.0,6.29
2012,3,14,5,87.74,1.21,279.5,37.05,0.0,5.82
2012,3,14,6,87.77,1.31,292.5,38.6,9.23,5.47
2012,3,14,7,87.81,1.25,300.3,42.35,165.65,7.61
2012,3,14,8,87.87,1.37,258.6,26.89,395.55,11.04
2012,3,14,9,87.89,3.16,214.9,20.73,611.47,14.96
2012,3,14,10,87.88,3.57,204.0,17.5,778.88,17.68
2012,3,14,11,87.85,3.62,192.9,15.81,886.7,19.29
2012,3,14,12,87.8,3.87,186.7,14.69,932.5,20.4
2012,3,14,13,87.72,4.14,184.8,13.99,893.55,21.05
2012,3,14,14,87.66,4.37,183.5,13.73,780.65,21.22
2012,3,14,15,87.63,4.58,179.6,13.99,608.65,20.9
2012,3,14,16,87.63,4.93,173.2,15.08,388.83,19.88
2012,3,14,17,87.67,3.73,166.2,25.35,154.43,16.48
2012,3,14,18,87.72,3.85,166.8,35.74,6.12,11.99
2012,3,14,19,87.81,3.81,174.9,38.25,0.0,10.42
2012,3,14,20,87.89,3.54,186.0,40.45,0.0,9.07
2012,3,14,21,87.93,3.24,198.3,42.15,0.0,8.02
2012,3,14,22,87.93,2.89,209.4,42.81,0.0,7.33
2012,3,14,23,87.9,2.46,221.7,40.81,0.0,7.35
2012,3,15,0,87.86,2.09,233.0,37.62,0.0,7.78
2012,3,15,1,87.81,1.82,241.5,34.85,0.0,8.15
2012,3,15,2,87.77,1.68,248.6,33.69,0.0,8.25
2012,3,15,3,87.76,1.99,243.0,35.63,0.0,7.54
2012,3,15,4,87.78,1.87,248.4,36.1,0.0,7.24
2012,3,15,5,87.81,1.56,258.9,36.13,0.0,7.12
2012,3,15,6,87.85,1.39,260.9,36.71,10.75,7.06
2012,3,15,7,87.9,1.18,256.3,41.79,176.35,9.03
2012,3,15,8,87.96,1.66,227.0,26.01,408.45,12.44
2012,3,15,9,87.98,3.99,208.3,18.29,625.47,16.23
2012,3,15,10,87.98,5.11,204.4,15.11,797.53,18.57
2012,3,15,11,87.96,5.64,199.4,13.74,751.51,19.96
2012,3,15,12,87.9,6.01,196.9,12.85,925.22,20.89
2012,3,15,13,87.83,6.19,195.8,12.37,885.35,21.42
2012,3,15,14,87.76,6.19,194.6,12.16,770.2,21.54
2012,3,15,15,87.72,6.05,190.9,12.37,594.55,21.26
2012,3,15,16,87.7,5.93,183.3,13.31,374.38,20.35
2012,3,15,17,87.72,4.3,172.4,22.67,144.9,17.19
2012,3,15,18,87.76,4.04,167.4,31.38,6.03,13.05
2012,3,15,19,87.83,3.92,171.8,32.88,0.0,11.8
2012,3,15,20,87.9,3.52,181.5,34.5,0.0,10.71
2012,3,15,21,87.94,3.19,193.9,36.43,0.0,9.71
2012,3,15,22,87.96,2.71,207.0,37.9,0.0,9.03
2012,3,15,23,87.95,2.04,219.2,38.57,0.0,8.77
2012,3,16,0,87.93,1.87,218.0,37.77,0.0,8.74
2012,3,16,1,87.9,1.89,211.6,37.41,0.0,8.58
2012,3,16,2,87.87,1.95,207.5,37.6,0.0,8.25
2012,3,16,3,87.85,2.02,207.7,39.03,0.0,7.7
2012,3,16,4,87.85,2.01,211.6,40.29,0.0,6.93
2012,3,16,5,87.88,1.86,217.1,41.4,0.0,6.49
2012,3,16,6,87.9,1.66,222.8,42.9,11.27,6.33
2012,3,16,7,87.95,1.44,224.4,42.98,170.9,8.84
2012,3,16,8,88.0,2.57,211.0,27.72,400.9,12.2
2012,3,16,9,88.03,4.56,207.6,21.68,615.95,15.54
2012,3,16,10,88.01,5.54,205.7,18.25,784.62,18.07
2012,3,16,11,87.96,5.73,201.2,16.29,889.83,19.64
2012,3,16,12,87.89,5.68,196.4,15.0,939.88,20.72
2012,3,16,13,87.81,5.71,190.5,14.18,896.67,21.3
2012,3,16,14,87.74,5.86,183.7,13.9,784.22,21.36
2012,3,16,15,87.7,5.94,178.0,14.18,611.08,20.9
2012,3,16,16,87.7,5.85,172.6,15.17,393.1,19.87
2012,3,16,17,87.73,4.1,165.3,23.65,159.12,16.97
2012,3,16,18,87.76,3.67,161.7,35.69,7.1,12.56
2012,3,16,19,87.82,3.5,165.3,37.64,0.0,11.18
2012,3,16,20,87.88,3.25,171.5,38.71,0.0,10.21
2012,3,16,21,87.91,3.01,177.0,39.91,0.0,9.23
2012,3,16,22,87.92,2.76,180.6,40.21,0.0,8.34
2012,3,16,23,87.93,2.48,185.3,40.13,0.0,7.65
2012,3,17,0,87.93,2.09,195.2,39.18,0.0,7.3
2012,3,17,1,87.94,1.79,210.1,38.27,0.0,7.12
2012,3,17,2,87.92,1.54,233.4,37.43,0.0,7.01
2012,3,17,3,87.91,1.44,260.4,37.79,0.0,6.54
2012,3,17,4,87.91,1.38,275.4,38.28,0.0,6.13
2012,3,17,5,87.93,1.2,280.1,37.58,0.0,6.17
2012,3,17,6,87.95,0.97,275.9,36.98,11.55,6.58
2012,3,17,7,87.99,0.72,257.1,39.91,151.57,9.2
2012,3,17,8,88.05,2.4,205.4,21.62,317.02,13.06
2012,3,17,9,88.07,4.62,197.7,17.55,490.75,15.67
2012,3,17,10,88.05,5.09,198.2,16.12,614.38,17.07
2012,3,17,11,88.01,5.22,198.9,15.24,549.15,18.09
2012,3,17,12,87.94,5.06,197.7,14.74,560.6,18.75
2012,3,17,13,87.85,4.66,196.8,14.58,588.35,19.12
2012,3,17,14,87.8,4.29,196.5,14.79,589.08,19.16
2012,3,17,15,87.77,3.97,194.3,15.51,472.9,18.8
2012,3,17,16,87.77,3.71,189.2,16.72,282.45,18.19
2012,3,17,17,87.79,2.36,175.9,31.19,114.15,15.65
2012,3,17,18,87.81,2.66,162.2,37.78,5.32,12.27
2012,3,17,19,87.85,2.64,156.5,37.56,0.0,11.26
2012,3,17,20,87.89,2.46,153.2,37.07,0.0,10.73
2012,3,17,21,87.9,2.24,153.8,36.33,0.0,10.17
2012,3,17,22,87.88,1.97,159.2,35.86,0.0,9.55
2012,3,17,23,87.86,1.7,169.2,36.14,0.0,8.88
2012,3,18,0,87.84,1.58,186.9,36.73,0.0,8.18
2012,3,18,1,87.83,1.55,210.2,37.14,0.0,7.65
2012,3,18,2,87.82,1.66,227.7,37.42,0.0,7.27
2012,3,18,3,87.81,1.61,240.6,37.0,0.0,7.16
2012,3,18,4,87.81,1.5,247.2,36.98,0.0,7.06
2012,3,18,5,87.82,1.46,244.5,36.93,0.0,6.97
2012,3,18,6,87.86,1.36,243.8,38.4,12.07,7.06
2012,3,18,7,87.89,1.2,240.4,38.61,148.57,9.4
2012,3,18,8,87.93,2.33,214.2,23.01,323.67,12.92
2012,3,18,9,87.93,4.08,203.2,17.44,503.52,16.23
2012,3,18,10,87.9,4.38,194.8,15.69,654.62,18.03
2012,3,18,11,87.86,4.53,189.3,14.7,749.38,19.2
2012,3,18,12,87.8,4.77,187.1,14.27,767.72,19.81
2012,3,18,13,87.74,5.08,185.6,14.16,680.33,19.92
2012,3,18,14,87.69,5.25,186.1,14.43,604.8,19.54
2012,3,18,15,87.66,5.04,189.0,15.17,406.5,18.87
2012,3,18,16,87.65,4.4,193.0,16.71,239.7,18.05
2012,3,18,17,87.65,2.48,193.3,31.36,101.65,15.54
2012,3,18,18,87.66,2.44,194.5,37.24,6.28,13.2
2012,3,18,19,87.7,2.09,199.3,37.52,0.0,12.55
2012,3,18,20,87.73,1.55,209.4,37.61,0.0,12.04
2012,3,18,21,87.75,1.25,235.8,38.44,0.0,11.31
2012,3,18,22,87.76,1.3,263.8,42.58,0.0,10.57
2012,3,18,23,87.75,1.49,295.5,47.83,0.0,9.84
2012,3,19,0,87.72,1.81,318.6,52.92,0.0,9.1
2012,3,19,1,87.69,1.98,330.1,58.19,0.0,8.42
2012,3,19,2,87.67,2.04,338.7,63.56,0.0,7.99
2012,3,19,3,87.65,1.92,345.8,67.65,0.0,7.78
2012,3,19,4,87.64,1.8,354.3,70.61,0.0,7.49
2012,3,19,5,87.64,1.67,0.0,72.97,0.0,7.26
2012,3,19,6,87.65,1.54,1.9,74.21,12.23,7.26
2012,3,19,7,87.68,1.55,1.5,65.84,138.4,9.43
2012,3,19,8,87.72,0.39,354.1,48.95,327.05,12.11
2012,3,19,9,87.72,2.28,204.3,28.52,523.7,15.5
2012,3,19,10,87.69,3.61,204.6,23.08,718.88,17.54
2012,3,19,11,87.64,4.32,205.9,20.6,856.53,19.0
2012,3,19,12,87.57,4.79,207.4,19.11,888.08,19.94
2012,3,19,13,87.49,5.1,209.6,18.03,854.33,20.35
2012,3,19,14,87.42,5.24,212.2,17.42,731.3,20.25
2012,3,19,15,87.38,4.97,217.1,17.42,503.45,19.74
2012,3,19,16,87.37,4.26,225.9,18.48,299.3,18.74
2012,3,19,17,87.38,2.26,238.8,30.04,120.05,16.32
2012,3,19,18,87.41,1.84,256.2,40.79,6.2,13.55
2012,3,19,19,87.45,1.65,272.8,42.74,0.0,12.74
2012,3,19,20,87.49,1.59,286.0,45.19,0.0,12.0
2012,3,19,21,87.5,1.53,295.2,48.55,0.0,11.25
2012,3,19,22,87.49,1.41,299.3,51.84,0.0,10.52
2012,3,19,23,87.48,1.34,295.6,54.33,0.0,9.91
2012,3,20,0,87.46,1.4,287.4,55.64,0.0,9.49
2012,3,20,1,87.43,1.59,282.4,56.48,0.0,9.2
2012,3,20,2,87.39,1.67,279.6,56.43,0.0,9.08
2012,3,20,3,87.36,1.64,274.2,56.34,0.0,8.84
2012,3,20,4,87.34,1.59,265.7,55.58,0.0,8.48
2012,3,20,5,87.34,1.62,255.4,55.75,0.0,7.96
2012,3,20,6,87.35,1.69,252.4,55.81,15.23,7.6
2012,3,20,7,87.38,1.82,252.4,50.75,183.65,9.97
2012,3,20,8,87.41,2.92,230.0,31.95,408.77,13.47
2012,3,20,9,87.41,4.6,221.4,19.88,621.03,16.79
2012,3,20,10,87.38,5.49,215.4,15.72,750.5,18.98
2012,3,20,11,87.31,6.13,209.4,13.87,850.17,20.31
2012,3,20,12,87.23,6.57,207.4,12.9,900.25,21.13
2012,3,20,13,87.14,6.59,210.1,12.79,780.65,21.18
2012,3,20,14,87.1,6.24,217.8,13.84,624.22,20.65
2012,3,20,15,87.09,5.61,233.1,16.17,449.05,19.72
2012,3,20,16,87.12,4.75,253.5,20.6,268.92,18.3
2012,3,20,17,87.17,2.86,277.2,31.51,112.43,16.0
2012,3,20,18,87.2,2.42,299.2,45.31,6.55,13.69
2012,3,20,19,87.25,2.48,311.1,51.54,0.0,12.77
2012,3,20,20,87.32,2.96,312.3,56.77,0.0,12.02
2012,3,20,21,87.36,3.51,315.7,61.58,0.0,11.24
2012,3,20,22,87.37,3.73,314.5,67.12,0.0,10.35
2012,3,20,23,87.36,3.74,312.0,72.93,0.0,9.5
2012,3,21,0,87.34,3.0,313.9,78.26,0.0,8.71
2012,3,21,1,87.29,1.82,328.5,81.25,0.0,8.08
2012,3,21,2,87.21,1.4,2.0,81.71,0.0,7.51
2012,3,21,3,87.15,1.38,13.8,82.15,0.0,6.71
2012,3,21,4,87.14,1.41,1.2,81.98,0.0,6.28
2012,3,21,5,87.16,1.56,341.7,80.05,0.0,6.21
2012,3,21,6,87.14,1.84,344.2,77.5,10.95,6.49
2012,3,21,7,87.15,2.23,353.6,67.9,94.97,8.75
2012,3,21,8,87.2,1.45,351.6,55.12,188.32,11.12
2012,3,21,9,87.29,3.13,202.0,39.06,284.42,14.7
2012,3,21,10,87.31,5.38,195.3,38.59,409.25,15.22
2012,3,21,11,87.28,6.23,194.6,41.39,357.6,15.25
2012,3,21,12,87.22,6.46,194.0,43.95,537.65,15.22
2012,3,21,13,87.14,5.65,192.5,44.16,579.58,15.58
2012,3,21,14,87.03,4.28,187.8,42.39,508.08,16.2
2012,3,21,15,87.02,4.56,181.4,41.3,436.55,16.38
2012,3,21,16,87.07,4.82,175.8,43.14,258.73,15.65
2012,3,21,17,87.11,3.7,168.9,50.09,107.8,14.16
2012,3,21,18,87.15,2.73,156.3,67.02,6.62,11.06
2012,3,21,19,87.2,2.67,148.8,71.38,0.0,9.67
2012,3,21,20,87.22,2.02,130.2,72.39,0.0,9.1
2012,3,21,21,87.25,1.31,117.1,71.54,0.0,8.88
2012,3,21,22,87.35,1.7,156.4,76.52,0.0,7.88
2012,3,21,23,87.39,1.87,172.6,84.25,0.0,6.73
2012,3,22,0,87.38,1.25,204.5,86.04,0.0,6.69
2012,3,22,1,87.34,1.15,272.5,89.32,0.0,6.26
2012,3,22,2,87.29,1.62,305.0,92.99,0.0,5.74
2012,3,22,3,87.25,1.91,321.2,93.94,0.0,5.61
2012,3,22,4,87.25,2.03,329.1,94.13,0.0,5.58
2012,3,22,5,87.27,1.93,333.6,92.79,0.0,5.72
2012,3,22,6,87.29,1.65,337.9,88.65,17.88,6.36
2012,3,22,7,87.33,1.37,346.5,72.95,191.85,9.68
2012,3,22,8,87.38,1.25,184.1,57.14,416.6,13.28
2012,3,22,9,87.4,3.22,183.9,46.25,630.83,15.82
2012,3,22,10,87.41,3.9,186.9,40.66,799.9,17.2
2012,3,22,11,87.39,4.34,189.2,36.47,900.4,18.33
2012,3,22,12,87.34,4.53,190.9,32.67,925.0,19.43
2012,3,22,13,87.28,4.56,192.8,29.2,883.45,20.25
2012,3,22,14,87.22,4.61,193.6,26.65,759.45,20.68
2012,3,22,15,87.19,4.65,192.2,25.32,577.75,20.65
2012,3,22,16,87.19,4.76,186.0,25.85,358.95,19.98
2012,3,22,17,87.2,3.73,174.8,33.64,141.23,17.84
2012,3,22,18,87.22,3.21,162.0,48.93,8.65,13.39
2012,3,22,19,87.26,3.33,159.4,51.58,0.0,11.96
2012,3,22,20,87.32,3.34,159.0,52.59,0.0,11.08
2012,3,22,21,87.37,3.25,158.3,53.46,0.0,10.32
2012,3,22,22,87.39,3.22,159.8,54.61,0.0,9.63
2012,3,22,23,87.39,3.06,162.9,56.09,0.0,9.04
2012,3,23,0,87.38,2.74,169.1,58.56,0.0,8.53
2012,3,23,1,87.36,2.44,181.2,61.7,0.0,8.1
2012,3,23,2,87.35,2.31,197.9,64.51,0.0,7.99
2012,3,23,3,87.35,2.24,208.9,66.1,0.0,8.27
2012,3,23,4,87.35,2.08,209.0,66.79,0.0,8.2
2012,3,23,5,87.36,1.7,205.8,67.53,0.0,8.04
2012,3,23,6,87.39,1.34,212.5,68.04,14.65,8.27
2012,3,23,7,87.45,1.37,223.2,60.88,113.4,10.88
2012,3,23,8,87.5,2.76,191.1,52.25,237.35,13.5
2012,3,23,9,87.52,5.03,177.3,43.94,362.48,16.54
2012,3,23,10,87.51,5.81,178.9,39.39,231.95,18.48
2012,3,23,11,87.47,6.29,181.8,36.95,153.15,19.66
2012,3,23,12,87.43,7.0,184.3,35.34,269.65,20.21
2012,3,23,13,87.39,8.36,188.8,35.69,293.25,19.91
2012,3,23,14,87.38,8.69,193.7,40.76,200.25,18.02
2012,3,23,15,87.35,6.57,189.0,44.55,158.6,16.79
2012,3,23,16,87.29,4.45,167.2,47.32,100.22,16.51
2012,3,23,17,87.33,4.27,168.0,51.37,42.88,15.76
2012,3,23,18,87.36,4.13,169.4,55.78,4.0,14.13
2012,3,23,19,87.36,3.99,167.6,60.4,0.0,12.98
2012,3,23,20,87.41,3.82,171.6,64.43,0.0,12.24
2012,3,23,21,87.44,3.65,180.5,67.13,0.0,12.03
2012,3,23,22,87.43,3.76,186.3,71.98,0.0,11.52
2012,3,23,23,87.4,3.64,186.6,79.15,0.0,10.94
2012,3,24,0,87.38,3.15,189.9,85.87,0.0,10.5
2012,3,24,1,87.34,2.22,197.5,93.35,0.0,9.66
2012,3,24,2,87.31,2.04,208.7,96.53,0.0,9.34
2012,3,24,3,87.29,2.23,214.8,99.08,0.0,8.95
2012,3,24,4,87.29,2.41,215.9,100.0,0.0,8.51
2012,3,24,5,87.31,2.3,218.8,100.0,0.0,8.42
2012,3,24,6,87.32,2.29,222.0,97.25,13.6,8.79
2012,3,24,7,87.35,2.86,220.8,86.14,124.75,10.6
2012,3,24,8,87.38,4.4,217.5,73.85,263.88,12.76
2012,3,24,9,87.4,5.56,218.0,67.3,434.15,14.11
2012,3,24,10,87.42,5.84,223.4,66.93,494.23,14.02
2012,3,24,11,87.42,4.59,226.9,66.12,576.35,13.72
2012,3,24,12,87.37,3.35,225.2,61.79,599.92,14.59
2012,3,24,13,87.3,3.34,223.8,54.37,623.75,16.72
2012,3,24,14,87.22,3.81,217.5,50.45,561.88,18.08
2012,3,24,15,87.18,3.98,209.0,52.35,453.23,17.86
2012,3,24,16,87.19,3.19,200.0,60.88,261.88,16.79
2012,3,24,17,87.22,1.95,185.0,76.79,109.72,15.09
2012,3,24,18,87.26,1.98,176.2,83.86,7.2,13.41
2012,3,24,19,87.3,1.77,164.2,87.13,0.0,12.65
2012,3,24,20,87.33,1.86,137.4,91.09,0.0,11.88
2012,3,24,21,87.32,2.16,129.7,95.65,0.0,11.24
2012,3,24,22,87.32,2.39,145.0,99.72,0.0,10.71
2012,3,24,23,87.34,2.75,158.2,99.89,0.0,10.72
2012,3,25,0,87.34,3.39,168.3,99.97,0.0,10.53
2012,3,25,1,87.32,2.09,165.9,98.35,0.0,9.93
2012,3,25,2,87.27,0.79,133.0,97.35,0.0,9.62
2012,3,25,3,87.24,0.87,28.9,96.42,0.0,9.18
2012,3,25,4,87.24,1.13,24.1,95.79,0.0,8.98
2012,3,25,5,87.26,1.04,10.6,95.84,0.0,8.75
2012,3,25,6,87.32,1.54,332.1,94.74,16.73,8.39
2012,3,25,7,87.4,2.46,321.3,89.86,139.15,8.52
2012,3,25,8,87.46,2.83,318.3,83.46,298.12,9.12
2012,3,25,9,87.47,1.77,311.8,76.43,485.33,10.41
2012,3,25,10,87.44,1.77,234.4,67.9,645.15,12.92
2012,3,25,11,87.39,3.28,218.0,60.01,744.72,15.11
2012,3,25,12,87.33,3.79,213.5,52.36,868.1,16.91
2012,3,25,13,87.26,4.23,212.6,47.48,839.08,17.96
2012,3,25,14,87.22,4.28,214.1,48.44,639.7,17.43
2012,3,25,15,87.2,3.75,212.4,50.74,385.58,16.83
2012,3,25,16,87.19,2.95,207.4,54.69,233.0,16.18
2012,3,25,17,87.19,1.59,201.7,66.3,97.93,14.89
2012,3,25,18,87.21,0.87,204.5,68.57,6.93,13.77
2012,3,25,19,87.25,0.39,5.9,68.69,0.0,13.37
2012,3,25,20,87.29,1.57,22.8,75.82,0.0,11.97
2012,3,25,21,87.31,2.27,19.8,79.81,0.0,10.9
2012,3,25,22,87.33,2.59,13.0,81.22,0.0,10.68
2012,3,25,23,87.33,2.65,14.9,83.37,0.0,10.33
2012,3,26,0,87.3,2.54,22.2,85.03,0.0,9.93
2012,3,26,1,87.27,2.45,26.7,85.63,0.0,9.64
2012,3,26,2,87.24,2.49,25.2,85.82,0.0,9.48
2012,3,26,3,87.21,2.37,26.8,85.33,0.0,9.46
2012,3,26,4,87.21,2.08,32.6,85.04,0.0,9.53
2012,3,26,5,87.22,1.96,35.5,86.1,0.0,9.43
2012,3,26,6,87.25,1.88,31.3,86.13,17.52,9.51
2012,3,26,7,87.29,2.23,23.2,78.17,141.52,11.17
2012,3,26,8,87.32,0.58,59.0,62.63,296.42,14.18
2012,3,26,9,87.32,1.86,183.4,50.21,485.42,16.95
2012,3,26,10,87.31,3.06,191.7,44.54,646.65,18.55
2012,3,26,11,87.27,3.45,195.6,41.64,744.28,19.41
2012,3,26,12,87.22,3.48,197.8,39.88,821.05,19.95
2012,3,26,13,87.16,3.35,200.1,38.87,707.58,20.16
2012,3,26,14,87.09,3.12,202.2,38.98,611.25,19.98
2012,3,26,15,87.06,2.77,207.3,39.87,412.2,19.51
2012,3,26,16,87.06,2.25,216.9,41.65,244.23,18.81
2012,3,26,17,87.09,1.06,232.7,51.41,103.6,17.67
2012,3,26,18,87.11,0.27,296.6,54.88,7.15,16.22
2012,3,26,19,87.15,0.61,38.4,54.95,0.0,15.46
2012,3,26,20,87.2,0.99,50.3,56.77,0.0,14.67
2012,3,26,21,87.22,1.15,47.5,58.51,0.0,13.91
2012,3,26,22,87.23,1.2,38.6,60.96,0.0,13.19
2012,3,26,23,87.23,1.41,32.6,62.98,0.0,12.6
2012,3,27,0,87.22,1.59,36.6,65.06,0.0,12.08
2012,3,27,1,87.2,1.64,46.0,67.15,0.0,11.46
2012,3,27,2,87.19,1.47,58.4,69.28,0.0,10.85
2012,3,27,3,87.19,1.27,68.3,70.41,0.0,10.49
2012,3,27,4,87.21,1.06,70.2,71.82,0.0,10.15
2012,3,27,5,87.24,0.86,66.1,73.03,0.0,9.86
2012,3,27,6,87.29,0.71,56.5,72.87,24.08,9.9
2012,3,27,7,87.34,0.82,55.9,63.57,190.88,12.5
2012,3,27,8,87.38,1.76,145.9,50.69,400.15,15.62
2012,3,27,9,87.39,2.91,177.6,39.79,608.53,18.56
2012,3,27,10,87.35,3.35,198.1,32.47,772.9,20.71
2012,3,27,11,87.29,3.86,207.8,27.42,867.25,22.36
2012,3,27,12,87.21,4.49,209.8,24.25,903.22,23.61
2012,3,27,13,87.11,5.13,209.1,22.68,859.25,24.31
2012,3,27,14,87.04,5.67,208.3,22.53,726.4,24.37
2012,3,27,15,87.0,5.89,211.3,23.28,491.48,23.95
2012,3,27,16,87.01,5.46,215.2,25.38,282.65,22.95
2012,3,27,17,87.03,3.24,212.9,37.06,117.2,20.61
2012,3,27,18,87.08,2.97,211.9,50.41,8.1,17.53
2012,3,27,19,87.17,3.09,222.2,53.16,0.0,16.62
2012,3,27,20,87.31,3.47,235.4,56.36,0.0,15.86
2012,3,27,21,87.4,4.27,244.5,64.78,0.0,14.86
2012,3,27,22,87.44,3.8,251.3,80.22,0.0,13.31
2012,3,27,23,87.4,2.02,267.2,89.19,0.0,12.41
2012,3,28,0,87.3,0.71,325.9,89.81,0.0,12.04
2012,3,28,1,87.18,0.87,19.5,90.05,0.0,11.42
2012,3,28,2,87.12,0.65,346.6,88.47,0.0,11.15
2012,3,28,3,87.09,0.77,319.2,85.78,0.0,11.25
2012,3,28,4,87.09,0.81,312.5,83.26,0.0,11.33
2012,3,28,5,87.11,0.61,307.6,79.78,0.0,11.58
2012,3,28,6,87.14,0.29,266.1,76.83,13.45,11.98
2012,3,28,7,87.2,0.33,164.3,72.16,112.57,13.47
2012,3,28,8,87.24,1.75,185.3,58.04,229.98,15.83
2012,3,28,9,87.28,3.71,199.0,45.17,392.2,18.78
2012,3,28,10,87.27,4.97,203.6,37.33,455.9,20.86
2012,3,28,11,87.2,6.01,202.2,33.17,231.95,22.43
2012,3,28,12,87.12,7.19,201.4,30.66,412.65,23.61
2012,3,28,13,87.04,8.35,201.2,30.4,154.7,23.74
2012,3,28,14,87.0,9.45,204.6,34.67,215.43,22.09
2012,3,28,15,87.06,9.88,212.5,47.34,304.2,18.59
2012,3,28,16,87.08,7.53,221.3,60.45,166.82,15.78
2012,3,28,17,87.09,5.02,229.8,68.43,71.55,14.4
2012,3,28,18,87.1,2.61,245.3,78.56,5.8,13.36
2012,3,28,19,87.12,1.99,303.5,85.04,0.0,12.43
2012,3,28,20,87.16,2.79,335.2,86.67,0.0,11.75
2012,3,28,21,87.16,3.02,343.7,86.91,0.0,11.12
2012,3,28,22,87.14,2.56,342.0,87.18,0.0,10.61
2012,3,28,23,87.1,1.9,338.7,85.63,0.0,10.91
2012,3,29,0,87.06,1.44,330.9,85.03,0.0,10.99
2012,3,29,1,87.0,1.1,308.7,85.55,0.0,10.85
2012,3,29,2,86.96,1.27,250.7,88.25,0.0,10.36
2012,3,29,3,86.98,1.47,215.3,92.08,0.0,9.82
2012,3,29,4,86.96,1.2,174.2,93.25,0.0,9.63
2012,3,29,5,86.96,1.04,140.1,98.27,0.0,8.63
2012,3,29,6,87.0,0.65,147.5,97.97,19.38,8.72
2012,3,29,7,87.03,0.52,219.5,86.44,120.25,10.7
2012,3,29,8,87.04,2.3,234.7,71.94,214.12,13.45
2012,3,29,9,87.05,3.6,227.4,61.95,348.5,15.43
2012,3,29,10,87.04,4.05,223.4,55.45,590.95,16.49
2012,3,29,11,87.01,3.98,225.7,50.1,753.22,17.31
2012,3,29,12,86.97,3.43,227.6,46.24,858.53,17.96
2012,3,29,13,86.91,2.58,223.9,43.46,809.1,18.49
2012,3,29,14,86.86,1.89,216.8,41.86,692.0,18.74
2012,3,29,15,86.83,1.1,195.3,41.14,523.45,18.67
2012,3,29,16,86.83,0.92,139.9,41.81,307.77,18.26
2012,3,29,17,86.86,1.56,91.8,49.72,129.43,17.02
